order_code,client_id,client_name,ThoiGianTao,ThoiGianLayThanhCong,ThoiGianXuatKienDauTien,ThoiGianGiaoThanhCong,TrangThaiHienTai,KhoLay_ID,KhoLay,KhoGiao_ID,KhoGiao,VungGiao,TinhGiao,weight,converted_weight,KL_TinhCuoc,length,width,height,SoKhoi_M3,ThoiGianNhanKienDauTien,weight_kg,converted_weight_kg,KL_TinhCuoc_kg
GYHPR7Q9,4127171,HPH,2026-06-11 12:47:45.209000+00:00,2026-06-11 15:53:20.677000+00:00,2026-06-11 23:14:31.143000+00:00,2026-06-13 12:23:02.608000+00:00,delivered,22123000,Kho Giao Hàng Nặng - Thanh Oai - Hà Nội,21085000,Kho Giao Hàng Nặng - TP Thái Nguyên - Thái Nguyên,Khu vực 3,Thái Nguyên,,,,55,10,5,0.0,2026-06-12 01:16:14.481000+00:00,3.0,0.6,3.0
GYHPR7QU,4127171,HPH,2026-06-11 12:47:45.207000+00:00,2026-06-11 15:53:20.842000+00:00,2026-06-11 23:14:29.918000+00:00,2026-06-13 11:42:20.575000+00:00,delivered,22123000,Kho Giao Hàng Nặng - Thanh Oai - Hà Nội,21386000,Kho Giao Hàng Nặng - Hội An - Quảng Nam,Khu vực 2,Quảng Nam,,,,55,20,15,0.0,2026-06-12 01:16:27.910000+00:00,3.0,3.3,3.3
GYHPR7QC,4127171,HPH,2026-06-11 12:47:45.207000+00:00,2026-06-11 15:53:22.856000+00:00,2026-06-11 23:14:30.250000+00:00,2026-06-13 12:29:38.609000+00:00,delivered,22123000,Kho Giao Hàng Nặng - Thanh Oai - Hà Nội,21337000,Kho Giao Hàng Nặng - Tân Bình - Hải Dương,Khu vực 3,Hải Dương,,,,55,10,5,0.0,2026-06-12 01:18:03.608000+00:00,3.0,0.6,3.0
GYHPR7QG,4127171,HPH,2026-06-11 12:47:45.204000+00:00,2026-06-11 15:53:22.555000+00:00,2026-06-11 23:14:29.923000+00:00,2026-06-13 09:21:03.579000+00:00,delivered,22123000,Kho Giao Hàng Nặng - Thanh Oai - Hà Nội,20654000,(HTI) Kỳ Khang,Khu vực 3,Hà Tĩnh,,,,55,10,5,0.0,2026-06-12 01:20:32.886000+00:00,3.0,0.6,3.0
GYHPR7QF,4127171,HPH,2026-06-11 12:47:45.201000+00:00,2026-06-11 15:53:20.905000+00:00,2026-06-11 23:14:31.103000+00:00,2026-06-13 09:18:31.041000+00:00,delivered,22123000,Kho Giao Hàng Nặng - Thanh Oai - Hà Nội,21085000,Kho Giao Hàng Nặng - TP Thái Nguyên - Thái Nguyên,Khu vực 3,Thái Nguyên,,,,55,10,15,0.0,2026-06-12 01:16:16.904000+00:00,3.0,1.7,3.0
GYHPR7QL,4127171,HPH,2026-06-11 12:47:45.200000+00:00,2026-06-11 15:53:22.607000+00:00,2026-06-11 23:14:30.463000+00:00,2026-06-13 13:59:25.996000+00:00,delivered,22123000,Kho Giao Hàng Nặng - Thanh Oai - Hà Nội,22965000,(QNI) Tiên Yên,Khu vực 3,Quảng Ninh,,,,55,10,5,0.0,2026-06-12 01:20:14.618000+00:00,3.0,0.6,3.0
GYHPYWQH,5335186,Supra,2026-06-11 12:27:20.041000+00:00,2026-06-12 22:24:18.411000+00:00,,2026-06-13 11:17:23.669000+00:00,delivered,1297,Key Account Warehouse Ha Noi,21160000,Kho Giao Hàng Nặng - Việt Trì - Phú Thọ,Khu vực 3,Phú Thọ,,,,10,10,30,0.0,2026-06-13 08:06:39.633000+00:00,19.1,0.6,19.1
GYHPYWQT,5335186,Supra,2026-06-11 12:27:20.038000+00:00,2026-06-12 22:24:18.417000+00:00,,2026-06-13 11:17:23.693000+00:00,delivered,1297,Key Account Warehouse Ha Noi,21160000,Kho Giao Hàng Nặng - Việt Trì - Phú Thọ,Khu vực 3,Phú Thọ,,,,10,10,160,0.0,2026-06-13 08:06:42.702000+00:00,93.3,3.2,93.3
GYHPYWQW,5335186,Supra,2026-06-11 12:27:19.715000+00:00,2026-06-12 22:24:19.123000+00:00,,2026-06-24 23:50:22.344000+00:00,delivered,1297,Key Account Warehouse Ha Noi,22328000,Kho B2B - Đài Tư - Hà Nội,Khu vực 3,Phú Thọ,,,,10,10,120,0.0,2026-06-22 01:43:10.979000+00:00,123.9,2.4,123.9
GYHPYWQ4,5335186,Supra,2026-06-11 12:27:19.710000+00:00,2026-06-12 22:24:19.126000+00:00,,2026-06-24 23:50:22.344000+00:00,delivered,1297,Key Account Warehouse Ha Noi,22328000,Kho B2B - Đài Tư - Hà Nội,Khu vực 3,Phú Thọ,,,,10,10,220,0.0,2026-06-22 01:42:59.070000+00:00,132.4,4.4,132.4
GYHPYWQK,5335186,Supra,2026-06-11 12:27:19.709000+00:00,2026-06-12 22:24:19.124000+00:00,,2026-06-24 23:50:22.343000+00:00,delivered,1297,Key Account Warehouse Ha Noi,22328000,Kho B2B - Đài Tư - Hà Nội,Khu vực 3,Phú Thọ,,,,10,10,170,0.0,2026-06-22 01:42:39.168000+00:00,122.0,3.4,122.0
GYHPYWQB,5335186,Supra,2026-06-11 12:27:19.705000+00:00,2026-06-12 22:24:18.726000+00:00,,2026-06-13 11:17:23.682000+00:00,delivered,1297,Key Account Warehouse Ha Noi,21160000,Kho Giao Hàng Nặng - Việt Trì - Phú Thọ,Khu vực 3,Phú Thọ,,,,10,10,110,0.0,2026-06-13 08:10:26.972000+00:00,80.5,2.2,80.5
GYHPYWQP,5335186,Supra,2026-06-11 12:27:19.704000+00:00,2026-06-12 22:24:18.725000+00:00,,2026-06-24 23:50:21.980000+00:00,delivered,1297,Key Account Warehouse Ha Noi,22328000,Kho B2B - Đài Tư - Hà Nội,Khu vực 3,Phú Thọ,,,,10,10,90,0.0,2026-06-22 01:43:42.269000+00:00,99.7,1.8,99.7
GYHPYWQ3,5335186,Supra,2026-06-11 12:27:19.704000+00:00,2026-06-12 22:24:19.126000+00:00,,2026-06-24 23:50:22.346000+00:00,delivered,1297,Key Account Warehouse Ha Noi,22328000,Kho B2B - Đài Tư - Hà Nội,Khu vực 3,Phú Thọ,,,,10,10,100,0.0,2026-06-22 01:42:52.594000+00:00,143.8,2.0,143.8
GYHPYWQD,5335186,Supra,2026-06-11 12:27:19.703000+00:00,2026-06-12 22:24:18.412000+00:00,,2026-06-13 11:17:23.682000+00:00,delivered,1297,Key Account Warehouse Ha Noi,21160000,Kho Giao Hàng Nặng - Việt Trì - Phú Thọ,Khu vực 3,Phú Thọ,,,,10,10,70,0.0,2026-06-13 08:07:00.896000+00:00,69.5,1.4,69.5
GYHPYWQN,5335186,Supra,2026-06-11 12:27:19.700000+00:00,2026-06-12 22:24:18.735000+00:00,,2026-06-13 11:17:23.419000+00:00,delivered,1297,Key Account Warehouse Ha Noi,21160000,Kho Giao Hàng Nặng - Việt Trì - Phú Thọ,Khu vực 3,Phú Thọ,,,,10,10,230,0.0,2026-06-13 08:08:51.450000+00:00,166.0,4.6,166.0
GYHPYWQV,5335186,Supra,2026-06-11 12:27:19.699000+00:00,2026-06-12 22:24:18.416000+00:00,,2026-06-13 11:17:23.412000+00:00,delivered,1297,Key Account Warehouse Ha Noi,21160000,Kho Giao Hàng Nặng - Việt Trì - Phú Thọ,Khu vực 3,Phú Thọ,,,,10,10,270,0.0,2026-06-13 08:07:08.918000+00:00,175.5,5.4,175.5
GYHPYWQ6,5335186,Supra,2026-06-11 12:27:19.697000+00:00,2026-06-12 22:24:18.736000+00:00,,2026-06-13 11:17:23.428000+00:00,delivered,1297,Key Account Warehouse Ha Noi,21160000,Kho Giao Hàng Nặng - Việt Trì - Phú Thọ,Khu vực 3,Phú Thọ,,,,10,10,220,0.0,2026-06-13 08:09:35.943000+00:00,170.5,4.4,170.5
GYHPYWQ9,5335186,Supra,2026-06-11 12:27:19.696000+00:00,2026-06-12 22:24:19.129000+00:00,,2026-06-24 23:50:22.343000+00:00,delivered,1297,Key Account Warehouse Ha Noi,22328000,Kho B2B - Đài Tư - Hà Nội,Khu vực 3,Phú Thọ,,,,10,10,170,0.0,2026-06-22 01:42:26.199000+00:00,111.8,3.4,111.8
GYHPYWQC,5335186,Supra,2026-06-11 12:27:19.695000+00:00,2026-06-12 22:24:19.346000+00:00,,2026-06-24 23:50:22.699000+00:00,delivered,1297,Key Account Warehouse Ha Noi,22328000,Kho B2B - Đài Tư - Hà Nội,Khu vực 3,Phú Thọ,,,,10,10,180,0.0,2026-06-22 01:41:54.943000+00:00,114.7,3.6,114.7
GYHPYWQG,5335186,Supra,2026-06-11 12:27:19.692000+00:00,2026-06-12 22:24:18.421000+00:00,,2026-06-13 11:17:23.423000+00:00,delivered,1297,Key Account Warehouse Ha Noi,21160000,Kho Giao Hàng Nặng - Việt Trì - Phú Thọ,Khu vực 3,Phú Thọ,,,,10,10,210,0.0,2026-06-13 08:08:19.595000+00:00,124.0,4.2,124.0
GYHPYWQ7,5335186,Supra,2026-06-11 12:27:19.692000+00:00,2026-06-12 22:24:19.122000+00:00,,2026-06-24 23:50:22.342000+00:00,delivered,1297,Key Account Warehouse Ha Noi,22328000,Kho B2B - Đài Tư - Hà Nội,Khu vực 3,Phú Thọ,,,,10,10,20,0.0,2026-06-22 01:42:57.986000+00:00,10.6,0.4,10.6
GYHPYWQF,5335186,Supra,2026-06-11 12:27:19.692000+00:00,2026-06-12 22:24:18.420000+00:00,,2026-06-13 11:17:23.684000+00:00,delivered,1297,Key Account Warehouse Ha Noi,21160000,Kho Giao Hàng Nặng - Việt Trì - Phú Thọ,Khu vực 3,Phú Thọ,,,,10,10,30,0.0,2026-06-13 08:08:15.041000+00:00,31.2,0.6,31.2
GYHPYKEE,5335186,Supra,2026-06-11 12:27:19.691000+00:00,2026-06-12 22:24:18.412000+00:00,,2026-06-13 11:17:23.413000+00:00,delivered,1297,Key Account Warehouse Ha Noi,21160000,Kho Giao Hàng Nặng - Việt Trì - Phú Thọ,Khu vực 3,Phú Thọ,,,,10,10,40,0.0,2026-06-13 08:07:39.731000+00:00,35.9,0.8,35.9
GYHPYWQQ,5335186,Supra,2026-06-11 12:27:19.691000+00:00,2026-06-12 22:24:18.723000+00:00,,2026-06-24 23:50:21.980000+00:00,delivered,1297,Key Account Warehouse Ha Noi,22328000,Kho B2B - Đài Tư - Hà Nội,Khu vực 3,Phú Thọ,,,,10,10,250,0.0,2026-06-22 01:43:28.770000+00:00,221.4,5.0,221.4
GYHPYWQL,5335186,Supra,2026-06-11 12:27:19.691000+00:00,2026-06-12 22:24:19.128000+00:00,,2026-06-24 23:50:22.342000+00:00,delivered,1297,Key Account Warehouse Ha Noi,22328000,Kho B2B - Đài Tư - Hà Nội,Khu vực 3,Phú Thọ,,,,10,10,140,0.0,2026-06-22 01:43:17.478000+00:00,196.9,2.8,196.9
GYHPYKEM,5335186,Supra,2026-06-11 12:27:19.690000+00:00,2026-06-12 22:24:18.725000+00:00,,2026-06-13 11:17:23.419000+00:00,delivered,1297,Key Account Warehouse Ha Noi,21160000,Kho Giao Hàng Nặng - Việt Trì - Phú Thọ,Khu vực 3,Phú Thọ,,,,10,10,40,0.0,2026-06-13 08:10:00.863000+00:00,35.0,0.8,35.0
GYHPYWQU,5335186,Supra,2026-06-11 12:27:19.689000+00:00,2026-06-12 22:24:18.737000+00:00,,2026-06-13 11:17:23.417000+00:00,delivered,1297,Key Account Warehouse Ha Noi,21160000,Kho Giao Hàng Nặng - Việt Trì - Phú Thọ,Khu vực 3,Phú Thọ,,,,10,10,150,0.0,2026-06-13 08:09:18.880000+00:00,134.5,3.0,134.5
GYHPYKER,5335186,Supra,2026-06-11 12:27:19.688000+00:00,2026-06-12 22:24:18.740000+00:00,,2026-06-13 11:17:23.414000+00:00,delivered,1297,Key Account Warehouse Ha Noi,21160000,Kho Giao Hàng Nặng - Việt Trì - Phú Thọ,Khu vực 3,Phú Thọ,,,,10,10,190,0.0,2026-06-13 08:10:04.259000+00:00,137.8,3.8,137.8
GYHPYKEY,5335186,Supra,2026-06-11 12:27:19.686000+00:00,2026-06-12 22:24:18.416000+00:00,,2026-06-13 11:17:23.409000+00:00,delivered,1297,Key Account Warehouse Ha Noi,21160000,Kho Giao Hàng Nặng - Việt Trì - Phú Thọ,Khu vực 3,Phú Thọ,,,,10,10,80,0.0,2026-06-13 08:08:42.322000+00:00,57.5,1.6,57.5
GYHPYKE8,5335186,Supra,2026-06-11 12:27:19.686000+00:00,2026-06-12 22:24:18.720000+00:00,,2026-06-13 11:17:23.675000+00:00,delivered,1297,Key Account Warehouse Ha Noi,21160000,Kho Giao Hàng Nặng - Việt Trì - Phú Thọ,Khu vực 3,Phú Thọ,,,,10,10,110,0.0,2026-06-13 08:10:38.331000+00:00,90.3,2.2,90.3
GYHPYKEA,5335186,Supra,2026-06-11 12:27:19.685000+00:00,2026-06-12 22:24:18.735000+00:00,,2026-06-24 23:50:22.344000+00:00,delivered,1297,Key Account Warehouse Ha Noi,22328000,Kho B2B - Đài Tư - Hà Nội,Khu vực 3,Phú Thọ,,,,10,10,70,0.0,2026-06-22 01:43:25.010000+00:00,56.3,1.4,56.3
GYHPYKEH,5335186,Supra,2026-06-11 12:27:19.685000+00:00,2026-06-12 22:24:18.419000+00:00,,2026-06-24 23:50:22.699000+00:00,delivered,1297,Key Account Warehouse Ha Noi,22328000,Kho B2B - Đài Tư - Hà Nội,Khu vực 3,Phú Thọ,,,,10,10,20,0.0,2026-06-22 01:42:04.629000+00:00,12.6,0.4,12.6
GYHPYKEX,5335186,Supra,2026-06-11 12:27:19.684000+00:00,2026-06-12 22:24:19.123000+00:00,,2026-06-24 23:50:22.341000+00:00,delivered,1297,Key Account Warehouse Ha Noi,22328000,Kho B2B - Đài Tư - Hà Nội,Khu vực 3,Phú Thọ,,,,10,10,70,0.0,2026-06-22 01:42:35.374000+00:00,65.9,1.4,65.9
GYHPYKET,5335186,Supra,2026-06-11 12:27:19.683000+00:00,2026-06-12 22:24:19.123000+00:00,,2026-06-24 23:50:22.344000+00:00,delivered,1297,Key Account Warehouse Ha Noi,22328000,Kho B2B - Đài Tư - Hà Nội,Khu vực 3,Phú Thọ,,,,10,10,80,0.0,2026-06-22 01:42:48.253000+00:00,58.5,1.6,58.5
GYHPYKEW,5335186,Supra,2026-06-11 12:27:19.682000+00:00,2026-06-12 22:24:18.413000+00:00,,2026-06-13 11:17:23.420000+00:00,delivered,1297,Key Account Warehouse Ha Noi,21160000,Kho Giao Hàng Nặng - Việt Trì - Phú Thọ,Khu vực 3,Phú Thọ,,,,10,10,280,0.0,2026-06-13 08:07:43.150000+00:00,217.0,5.6,217.0
GYHPYKE4,5335186,Supra,2026-06-11 12:27:19.680000+00:00,2026-06-12 22:24:19.126000+00:00,,2026-06-24 23:50:22.743000+00:00,delivered,1297,Key Account Warehouse Ha Noi,22328000,Kho B2B - Đài Tư - Hà Nội,Khu vực 3,Phú Thọ,,,,10,10,60,0.0,2026-06-22 01:42:22.965000+00:00,43.8,1.2,43.8
GYHPYKEK,5335186,Supra,2026-06-11 12:27:19.680000+00:00,2026-06-12 22:24:19.345000+00:00,,2026-06-24 23:50:22.701000+00:00,delivered,1297,Key Account Warehouse Ha Noi,22328000,Kho B2B - Đài Tư - Hà Nội,Khu vực 3,Phú Thọ,,,,10,10,320,0.0,2026-06-22 01:42:05.697000+00:00,312.4,6.4,312.4
GYHP8PXU,4929259,FRT B2C,2026-06-11 11:38:21.556000+00:00,2026-06-11 14:29:50.597000+00:00,2026-06-11 22:17:13.272000+00:00,2026-06-17 14:26:49.585000+00:00,delivered,22879000,Bưu Cục Chuyên Lấy KCN HNT-Đông Anh-HN,22222004,Kho giao hàng Ahamove Hà Nội,Hà Nội,Hà Nội,,,,45,41,25,0.0,2026-06-11 22:25:44.259000+00:00,4.2,9.2,9.2
GYHPABTA,5359595,Song Hành,2026-06-11 11:08:33.148000+00:00,2026-06-12 10:30:59.604000+00:00,,2026-06-23 12:07:10.436000+00:00,delivered,22328000,Kho B2B - Đài Tư - Hà Nội,22328000,Kho B2B - Đài Tư - Hà Nội,Hà Nội,Hà Nội,,,,20,20,20,0.0,,21.3,1.6,21.3
GYHPABTX,5359595,Song Hành,2026-06-11 11:08:33.127000+00:00,2026-06-12 10:30:59.627000+00:00,,2026-06-23 12:07:10.446000+00:00,delivered,22328000,Kho B2B - Đài Tư - Hà Nội,22328000,Kho B2B - Đài Tư - Hà Nội,Khu vực 3,Nghệ An,,,,20,20,20,0.0,,21.3,1.6,21.3
GYHPA7XV,5359595,Song Hành,2026-06-11 10:57:05.827000+00:00,2026-06-12 10:30:59.583000+00:00,,2026-06-13 10:57:59.569000+00:00,delivered,1297,Key Account Warehouse Ha Noi,22865000,Kho Giao Hàng Nặng - Thuận An - Bình Dương,Khu vực 1,Bình Dương,,,,20,20,480,0.2,2026-06-13 10:56:53.290000+00:00,504.0,38.4,504.0
GYHPA7X9,5359595,Song Hành,2026-06-11 10:57:05.823000+00:00,2026-06-12 10:30:59.585000+00:00,,2026-06-25 14:04:51.198000+00:00,delivered,22328000,Kho B2B - Đài Tư - Hà Nội,22328000,Kho B2B - Đài Tư - Hà Nội,Khu vực 1,Long An,,,,20,20,20,0.0,,21.0,1.6,21.0
GYHPA7XC,5359595,Song Hành,2026-06-11 10:57:05.804000+00:00,2026-06-12 10:30:59.605000+00:00,,2026-06-13 21:21:59.218000+00:00,delivered,1297,Key Account Warehouse Ha Noi,22059000,Kho Giao Hàng Nặng - Hoà Xuân - Đà Nẵng,Đà Nẵng,Đà Nẵng,,,,20,20,1500,0.6,2026-06-13 20:50:58.063000+00:00,1575.0,120.0,1575.0
GYHPA7XG,5359595,Song Hành,2026-06-11 10:57:05.781000+00:00,2026-06-12 10:30:59.637000+00:00,,2026-06-25 14:04:51.187000+00:00,delivered,22328000,Kho B2B - Đài Tư - Hà Nội,22328000,Kho B2B - Đài Tư - Hà Nội,Khu vực 1,Bình Dương,,,,20,20,20,0.0,,21.0,1.6,21.0
GYHPXUH6,5035963,MDLZ Miền Bắc,2026-06-11 10:31:54.553000+00:00,2026-06-12 16:51:24.406000+00:00,2026-06-12 17:49:59.075000+00:00,2026-06-14 11:39:11.100000+00:00,delivered,1297,Key Account Warehouse Ha Noi,22002000,(BNI) Gia Bình,Khu vực 3,Bắc Ninh,,,,10,10,20,0.0,2026-06-12 19:07:44.222000+00:00,16.3,0.4,16.3
GYHPXUHC,5035963,MDLZ Miền Bắc,2026-06-11 10:31:54.516000+00:00,2026-06-12 16:51:25.509000+00:00,2026-06-12 17:49:58.206000+00:00,2026-06-13 11:28:26.689000+00:00,delivered,1297,Key Account Warehouse Ha Noi,21151000,Kho Giao Hàng Nặng - Nho Quan - Ninh Bình,Khu vực 3,Ninh Bình,,,,10,10,10,0.0,2026-06-12 19:08:08.849000+00:00,15.4,0.2,15.4
GYHPXUHU,5035963,MDLZ Miền Bắc,2026-06-11 10:31:54.515000+00:00,2026-06-12 16:51:25.105000+00:00,2026-06-12 17:49:58.194000+00:00,2026-06-13 11:29:35.654000+00:00,delivered,1297,Key Account Warehouse Ha Noi,21151000,Kho Giao Hàng Nặng - Nho Quan - Ninh Bình,Khu vực 3,Ninh Bình,,,,10,10,10,0.0,2026-06-12 19:07:58.502000+00:00,2.7,0.2,2.7
GYHPXUHG,5035963,MDLZ Miền Bắc,2026-06-11 10:31:54.507000+00:00,2026-06-12 16:51:25.482000+00:00,2026-06-12 17:49:51.603000+00:00,2026-06-13 15:05:46.385000+00:00,delivered,1297,Key Account Warehouse Ha Noi,21153000,Kho Giao Hàng Nặng - TP Hạ Long - Quảng Ninh,Khu vực 3,Quảng Ninh,,,,10,10,10,0.0,2026-06-12 19:08:06.450000+00:00,3.8,0.2,3.8
GYHPXUH7,5035963,MDLZ Miền Bắc,2026-06-11 10:31:54.504000+00:00,2026-06-12 16:51:25.601000+00:00,2026-06-12 17:49:51.200000+00:00,2026-06-14 19:42:51.903000+00:00,delivered,1297,Key Account Warehouse Ha Noi,21682000,Kho Giao Hàng Nặng - Thạch Linh - Hà Tĩnh,Khu vực 3,Hà Tĩnh,,,,10,10,10,0.0,2026-06-12 19:08:09.729000+00:00,31.8,0.2,31.8
GYHPXUHL,5035963,MDLZ Miền Bắc,2026-06-11 10:31:54.494000+00:00,2026-06-12 16:51:25.803000+00:00,2026-06-12 17:49:58.225000+00:00,2026-06-14 16:33:46.896000+00:00,delivered,1297,Key Account Warehouse Ha Noi,22773000,(HDU) Chu Văn An,Khu vực 3,Hải Dương,,,,10,10,10,0.0,2026-06-12 19:08:01.252000+00:00,3.4,0.2,3.4
GYHPXUHQ,5035963,MDLZ Miền Bắc,2026-06-11 10:31:54.493000+00:00,2026-06-12 16:51:25.138000+00:00,2026-06-12 17:49:51.634000+00:00,2026-06-13 16:57:47.251000+00:00,delivered,1297,Key Account Warehouse Ha Noi,21153000,Kho Giao Hàng Nặng - TP Hạ Long - Quảng Ninh,Khu vực 3,Quảng Ninh,,,,10,10,10,0.0,2026-06-12 19:07:53.650000+00:00,7.2,0.2,7.2
GYHPXUTE,5035963,MDLZ Miền Bắc,2026-06-11 10:31:54.491000+00:00,2026-06-12 16:51:25.092000+00:00,2026-06-12 17:49:51.568000+00:00,2026-06-13 09:49:45.456000+00:00,delivered,1297,Key Account Warehouse Ha Noi,20841000,(QNI) Quảng Hà,Khu vực 3,Quảng Ninh,,,,10,10,10,0.0,2026-06-12 19:07:56.373000+00:00,1.1,0.2,1.1
GYHPXUTM,5035963,MDLZ Miền Bắc,2026-06-11 10:31:54.490000+00:00,2026-06-12 16:51:25.489000+00:00,2026-06-12 17:49:52.075000+00:00,2026-06-13 09:50:50.761000+00:00,delivered,1297,Key Account Warehouse Ha Noi,20841000,(QNI) Quảng Hà,Khu vực 3,Quảng Ninh,,,,10,10,10,0.0,2026-06-12 19:08:05.496000+00:00,4.6,0.2,4.6
GYHPXUTR,5035963,MDLZ Miền Bắc,2026-06-11 10:31:54.490000+00:00,2026-06-12 16:51:25.555000+00:00,2026-06-12 17:49:58.234000+00:00,2026-06-13 10:03:35.586000+00:00,delivered,1297,Key Account Warehouse Ha Noi,21337000,Kho Giao Hàng Nặng - Tân Bình - Hải Dương,Khu vực 3,Hải Dương,,,,10,10,10,0.0,2026-06-12 19:08:04.300000+00:00,10.6,0.2,10.6
GYHPXUT8,5035963,MDLZ Miền Bắc,2026-06-11 10:31:54.488000+00:00,2026-06-12 16:51:25.649000+00:00,2026-06-12 17:49:58.235000+00:00,2026-06-13 11:05:28.171000+00:00,delivered,1297,Key Account Warehouse Ha Noi,21337000,Kho Giao Hàng Nặng - Tân Bình - Hải Dương,Khu vực 3,Hải Dương,,,,10,10,10,0.0,2026-06-12 19:07:55.155000+00:00,2.7,0.2,2.7
GYHPXUTY,5035963,MDLZ Miền Bắc,2026-06-11 10:31:54.487000+00:00,2026-06-12 16:51:25.100000+00:00,2026-06-12 17:49:58.195000+00:00,2026-06-13 11:05:50.959000+00:00,delivered,1297,Key Account Warehouse Ha Noi,21337000,Kho Giao Hàng Nặng - Tân Bình - Hải Dương,Khu vực 3,Hải Dương,,,,10,10,10,0.0,2026-06-12 19:07:59.969000+00:00,1.1,0.2,1.1
GYHPXUTH,5035963,MDLZ Miền Bắc,2026-06-11 10:31:54.482000+00:00,2026-06-12 16:51:25.096000+00:00,2026-06-12 17:49:58.158000+00:00,2026-06-13 15:26:03.373000+00:00,delivered,1297,Key Account Warehouse Ha Noi,21543000,(NDI) Nam Minh,Khu vực 3,Nam Định,,,,10,10,10,0.0,2026-06-12 19:08:07.613000+00:00,5.4,0.2,5.4
GYHUVGQX_CPTT,5254723,Hướng Nam POSM,2026-06-11 10:09:19.475000+00:00,2026-06-11 10:09:19.868000+00:00,2026-06-11 16:56:25.771000+00:00,2026-06-13 15:08:32.949000+00:00,delivered,21601000,Kho Giao Hàng Nặng - Hoài Đức - Hà Nội,22370000,Bưu Cục 7A/3 Thành Thái-Phường Diên Hồng-HCM,Hồ Chí Minh,Hồ Chí Minh,,,,10,10,10,0.0,2026-06-11 18:59:09.448000+00:00,0.5,0.2,0.5
GYHPTKLL,4647044,KEC,2026-06-11 09:44:36.450000+00:00,,,,ready_to_pick,1297,Key Account Warehouse Ha Noi,22957000,Kho Giao Hàng Nặng - Tân Thuận - Hồ Chí Minh,Hồ Chí Minh,Hồ Chí Minh,,,,10,10,10,0.0,,0.1,0.2,0.2
GYHP4RM3,127619,BASPRO,2026-06-11 08:48:12.757000+00:00,2026-06-11 14:37:55.426000+00:00,2026-06-12 16:13:19.087000+00:00,2026-06-14 10:59:09.377000+00:00,delivered,22720000,Bưu Cục 270 Nguyễn Xiển-Thanh Xuân-HN,21096000,Kho Giao Hàng Nặng - Hương Thủy - Huế,Khu vực 2,Thừa Thiên Huế,,,,64,50,78,0.2,2026-06-12 17:08:49.312000+00:00,17.0,49.9,49.9
GYHP3NF3,4016133,Nuti,2026-06-11 08:21:12.594000+00:00,,,,ready_to_pick,1297,Key Account Warehouse Ha Noi,22423000,Kho Giao Hàng Nặng - Ân Thi - Hưng Yên,Khu vực 3,Hưng Yên,,,,54,41,154,0.3,,10.1,126.8,126.8
GYHPVB6D,4964358,Aqua B2B,2026-06-11 00:49:44.725000+00:00,2026-06-15 15:45:59.163000+00:00,,2026-06-15 22:20:30.347000+00:00,delivered,1297,Key Account Warehouse Ha Noi,1297,Key Account Warehouse Ha Noi,Khu vực 3,Thái Nguyên,,,,163,73,960,11.4,,1569.1,2284.6,2284.6
GYHPVB6P,4964358,Aqua B2B,2026-06-11 00:49:44.724000+00:00,2026-06-15 15:45:59.149000+00:00,,2026-06-15 22:20:30.413000+00:00,delivered,1297,Key Account Warehouse Ha Noi,1297,Key Account Warehouse Ha Noi,Khu vực 3,Thái Nguyên,,,,85,56,106,0.5,,59.5,100.9,100.9
GYHPVB6N,4964358,Aqua B2B,2026-06-11 00:49:44.710000+00:00,2026-06-15 15:45:59.509000+00:00,,2026-06-15 22:20:31.530000+00:00,delivered,1297,Key Account Warehouse Ha Noi,1297,Key Account Warehouse Ha Noi,Hà Nội,Hà Nội,,,,105,64,868,5.8,,920.5,1166.6,1166.6
GYHPVB66,4964358,Aqua B2B,2026-06-11 00:49:44.678000+00:00,2026-06-15 15:45:59.517000+00:00,,2026-06-15 22:20:31.439000+00:00,delivered,1297,Key Account Warehouse Ha Noi,1297,Key Account Warehouse Ha Noi,Khu vực 3,Hải Dương,,,,199,90,730,13.1,,2133.9,2614.9,2614.9
GYHPVB69,4964358,Aqua B2B,2026-06-11 00:49:44.676000+00:00,2026-06-15 15:45:59.150000+00:00,,2026-06-15 22:20:31.472000+00:00,delivered,1297,Key Account Warehouse Ha Noi,1297,Key Account Warehouse Ha Noi,Khu vực 3,Hưng Yên,,,,108,64,26,0.2,,28.8,35.9,35.9
GYHPVB6U,4964358,Aqua B2B,2026-06-11 00:49:44.675000+00:00,2026-06-15 15:45:59.511000+00:00,,2026-06-15 22:20:31.440000+00:00,delivered,1297,Key Account Warehouse Ha Noi,1297,Key Account Warehouse Ha Noi,Khu vực 3,Hưng Yên,,,,85,56,106,0.5,,75.9,100.9,100.9
GYHPVB6C,4964358,Aqua B2B,2026-06-11 00:49:44.675000+00:00,2026-06-15 15:45:59.534000+00:00,,2026-06-15 22:20:32.715000+00:00,delivered,1297,Key Account Warehouse Ha Noi,1297,Key Account Warehouse Ha Noi,Hà Nội,Hà Nội,,,,194,89,975,16.8,,2693.5,3366.9,3366.9
GYHPVB6V,4964358,Aqua B2B,2026-06-11 00:49:44.675000+00:00,2026-06-15 15:45:59.818000+00:00,,2026-06-15 22:20:32.721000+00:00,delivered,1297,Key Account Warehouse Ha Noi,1297,Key Account Warehouse Ha Noi,Khu vực 3,Bắc Giang,,,,108,65,59,0.4,,65.2,82.8,82.8
